transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,previous_transactions,previous_success_rate,subscription_status,customer_type,days_since_failure,time_since_last_success,device_risk_score,historical_failure_count,recovered,recovery_outcome
txn_9e08b0d2af60,cust_000894,863.4,upi,network_timeout,0,6,0.758,active,returning,17,131.3,0.231,1,0,not_recovered
txn_c424b2a50819,cust_000360,682.01,card,insufficient_funds,0,2,0.88,active,returning,24,25.7,0.06,4,1,recovered
txn_f3ecc3409d6d,cust_000212,1734.46,upi,network_timeout,0,12,0.713,paused,loyal,3,154.2,0.22,3,1,recovered
txn_ba2a7ccb79a5,cust_000883,13901.59,upi,insufficient_funds,0,6,0.625,none,returning,29,81.5,0.25,1,1,recovered
txn_cf50224b8626,cust_001335,792.4,netbanking,network_timeout,0,0,0.5,none,new,14,720.0,0.221,1,1,recovered
txn_a7813c8785a6,cust_000281,1728.31,upi,network_timeout,0,5,0.615,none,returning,3,26.3,0.201,1,1,recovered
txn_469934476ee6,cust_000228,2164.29,upi,card_declined_bank,1,0,0.5,none,new,13,720.0,0.268,0,0,not_recovered
txn_361226752c64,cust_001431,1812.06,upi,bank_server_error,1,0,0.5,none,new,13,720.0,0.158,0,0,not_recovered
txn_fa982ab896ad,cust_001250,1322.94,upi,network_timeout,1,0,0.5,none,new,12,720.0,0.111,0,0,not_recovered
txn_698728a44429,cust_000379,5650.91,netbanking,card_declined_bank,0,7,0.743,none,returning,18,111.6,0.221,2,0,not_recovered
txn_81b5004967cd,cust_000452,3007.95,card,risk_flagged,0,0,0.5,active,new,7,720.0,0.288,0,1,recovered
txn_349a71a3d1e9,cust_000443,4277.93,netbanking,risk_flagged,0,0,0.5,paused,new,30,720.0,0.076,2,0,not_recovered
txn_1df84a2b3b66,cust_000676,3396.3,upi,card_declined_bank,2,0,0.5,cancelled,new,8,720.0,0.054,1,1,recovered
txn_72c3de2711ab,cust_001096,4467.36,card,invalid_card,0,22,0.789,none,loyal,26,29.3,0.032,1,0,not_recovered
txn_a26cd9702680,cust_001214,8316.24,upi,otp_failed,0,7,0.688,cancelled,returning,25,43.2,0.407,2,0,not_recovered
txn_df85a7132893,cust_001342,6620.59,upi,invalid_card,2,0,0.5,cancelled,new,12,720.0,0.138,0,0,not_recovered
txn_543e49fa3dec,cust_001540,16192.83,upi,invalid_card,2,0,0.5,none,new,5,720.0,0.034,0,0,not_recovered
txn_66f7cdeaf441,cust_000128,5976.6,netbanking,insufficient_funds,0,5,0.558,none,returning,30,127.9,0.244,2,1,recovered
txn_ded43f8ac19f,cust_001018,1093.89,card,risk_flagged,1,0,0.5,none,new,17,720.0,0.585,0,0,not_recovered
txn_b560a27d8b5a,cust_000863,4283.74,card,card_declined_bank,0,2,0.871,active,returning,10,42.4,0.313,0,0,not_recovered
txn_488c7fff15a9,cust_001387,3787.24,card,card_declined_bank,0,7,0.942,active,returning,4,59.6,0.212,1,0,not_recovered
txn_ea760b9a1d07,cust_001137,11251.6,upi,risk_flagged,0,21,0.796,none,loyal,10,10.6,0.033,1,0,not_recovered
txn_0c40ef18e10b,cust_001286,836.78,upi,insufficient_funds,2,0,0.5,paused,new,20,720.0,0.302,0,0,not_recovered
txn_a4d07f528763,cust_001340,3301.58,netbanking,insufficient_funds,0,7,0.904,none,returning,15,19.5,0.105,4,1,recovered
txn_f8e6a44282fb,cust_001250,1082.51,upi,otp_failed,1,0,0.5,paused,new,2,720.0,0.046,1,0,not_recovered
txn_0f1127430561,cust_000135,3169.38,card,card_declined_bank,0,22,0.776,none,loyal,24,6.2,0.187,1,0,not_recovered
txn_8d801f1afe9b,cust_000963,1647.03,card,risk_flagged,1,12,0.404,none,loyal,9,8.5,0.324,4,0,not_recovered
txn_5e5985df9631,cust_001541,3076.42,card,risk_flagged,1,5,0.88,active,returning,5,109.3,0.536,2,1,recovered
txn_69715e9d350e,cust_000717,561.55,upi,card_declined_bank,1,2,0.324,none,returning,21,35.2,0.249,2,0,not_recovered
txn_3cfd1836a10e,cust_000153,4080.21,card,invalid_card,2,0,0.5,active,new,23,720.0,0.382,0,0,not_recovered
txn_e7f2bb791bae,cust_000073,2405.36,upi,network_timeout,1,19,0.73,active,loyal,25,102.7,0.144,3,0,not_recovered
txn_28c681afb8df,cust_001244,2291.53,netbanking,invalid_card,1,5,0.796,active,returning,0,79.8,0.443,0,0,not_recovered
txn_15103c971a46,cust_001321,11558.84,upi,network_timeout,0,0,0.5,active,new,12,720.0,0.447,0,1,recovered
txn_199bf14ee2d5,cust_000229,1416.25,card,bank_server_error,2,5,0.4,active,returning,8,51.2,0.657,2,0,not_recovered
txn_0a4cf57a0108,cust_001486,2719.05,card,network_timeout,0,6,0.844,none,returning,17,12.9,0.102,2,1,recovered
txn_91ba74e77b0d,cust_000956,2186.91,upi,bank_server_error,0,26,0.916,none,loyal,30,24.4,0.134,2,1,recovered
txn_40fe1bc84d39,cust_000505,2388.06,upi,insufficient_funds,0,5,0.611,active,returning,3,80.1,0.241,1,1,recovered
txn_e6819523ecab,cust_000527,14759.22,card,network_timeout,0,4,0.752,paused,returning,20,119.8,0.343,1,1,recovered
txn_c6ddfd0736da,cust_000360,2116.3,wallet,otp_failed,0,6,0.506,none,returning,13,108.6,0.335,2,0,not_recovered
txn_9c3a50a58f25,cust_000527,1199.25,upi,card_declined_bank,0,0,0.5,cancelled,new,14,720.0,0.745,0,0,not_recovered
txn_452137e5d42c,cust_000175,10762.39,upi,network_timeout,0,5,0.798,none,returning,29,118.8,0.238,1,1,recovered
txn_f62ca3deeac0,cust_000573,1514.86,card,otp_failed,2,0,0.5,active,new,22,720.0,0.244,1,0,not_recovered
txn_2ab7bde2a969,cust_000240,471.23,card,network_timeout,2,4,0.949,cancelled,returning,2,175.9,0.051,2,1,recovered
txn_ee5f272c6ca9,cust_001115,1025.81,card,network_timeout,0,8,0.937,paused,returning,13,73.2,0.24,3,1,recovered
txn_53620214c737,cust_001121,650.71,card,network_timeout,2,8,0.834,none,returning,23,161.5,0.261,1,1,recovered
txn_b4480b32e4e0,cust_000601,395.45,upi,otp_failed,0,0,0.5,none,new,3,720.0,0.079,0,0,not_recovered
txn_b4135a53d0f8,cust_001543,1441.28,upi,card_declined_bank,0,0,0.5,none,new,15,720.0,0.327,0,1,recovered
txn_8918fe2af733,cust_001447,1875.83,wallet,otp_failed,2,7,0.65,none,returning,15,7.3,0.478,2,0,not_recovered
txn_556e4e130523,cust_001186,5781.83,wallet,card_declined_bank,1,0,0.5,paused,new,2,720.0,0.42,0,1,recovered
txn_41aa04958c15,cust_000308,3520.86,card,otp_failed,1,0,0.5,none,new,29,720.0,0.111,0,0,not_recovered
txn_6f5a35ea85a4,cust_000749,3379.39,card,card_declined_bank,0,6,0.499,active,returning,11,93.4,0.343,2,1,recovered
txn_e89fadd02c35,cust_000007,894.36,netbanking,invalid_card,0,6,0.883,active,returning,8,158.7,0.178,1,0,not_recovered
txn_50e7d32a793a,cust_000080,4431.26,emi,insufficient_funds,0,6,0.607,active,returning,2,4.5,0.352,1,1,recovered
txn_9d1c4cab667d,cust_000271,6989.12,netbanking,network_timeout,2,5,0.402,active,returning,1,63.1,0.117,2,1,recovered
txn_14c3949f3be1,cust_001070,2850.11,card,network_timeout,0,17,0.56,none,loyal,6,27.2,0.05,4,1,recovered
txn_2c31a7629387,cust_001486,2922.71,card,otp_failed,0,0,0.5,paused,new,22,720.0,0.383,0,1,recovered
txn_03a6f479ff40,cust_000032,640.2,card,bank_server_error,0,4,0.444,active,returning,8,89.0,0.169,1,1,recovered
txn_e9da3de1d623,cust_000993,5161.55,netbanking,network_timeout,1,17,0.396,none,loyal,14,43.3,0.229,3,0,not_recovered
txn_9e14bc6aa343,cust_000714,9924.36,upi,risk_flagged,0,8,0.514,active,returning,20,197.4,0.124,1,1,recovered
txn_be33a952e8b2,cust_000952,2672.2,upi,invalid_card,1,7,0.629,none,returning,10,47.9,0.219,1,0,not_recovered
txn_b8a1af0009d1,cust_000657,1170.37,upi,insufficient_funds,0,6,0.478,none,returning,12,111.0,0.221,0,0,not_recovered
txn_052f6998737d,cust_001515,1727.11,card,network_timeout,0,6,0.917,none,returning,15,8.3,0.086,0,0,not_recovered
txn_7845d2ef393b,cust_000380,1368.71,upi,network_timeout,0,1,0.621,cancelled,returning,28,26.9,0.222,1,1,recovered
txn_e54a80f11a29,cust_000702,1444.61,card,insufficient_funds,0,6,0.968,cancelled,returning,28,7.5,0.23,1,0,not_recovered
txn_bbc243f14785,cust_001085,3580.24,upi,risk_flagged,1,0,0.5,paused,new,8,720.0,0.236,0,0,not_recovered
txn_b4871f2e3f9a,cust_000484,2569.63,upi,otp_failed,1,0,0.5,paused,new,7,720.0,0.529,0,0,not_recovered
txn_9eeaad3ae869,cust_001529,4932.21,upi,network_timeout,0,8,0.887,none,returning,12,312.8,0.407,0,1,recovered
txn_4adcf068eb43,cust_000015,2790.04,card,bank_server_error,0,0,0.5,none,new,6,720.0,0.165,1,0,not_recovered
txn_5cd41cb42e01,cust_000967,918.11,netbanking,network_timeout,0,10,0.699,none,returning,17,54.2,0.345,1,1,recovered
txn_0040fd0ab408,cust_000432,1273.31,upi,insufficient_funds,1,5,0.619,paused,returning,16,10.6,0.055,3,0,not_recovered
txn_ad3c79fd65c9,cust_000177,1204.05,card,insufficient_funds,2,14,0.551,active,loyal,14,91.2,0.106,1,0,not_recovered
txn_428346cfaa72,cust_000739,1689.48,card,otp_failed,1,0,0.5,active,new,14,720.0,0.33,1,0,not_recovered
txn_5cb656a93d31,cust_000924,10049.14,upi,bank_server_error,0,4,0.904,active,returning,26,51.7,0.507,2,1,recovered
txn_1582c65a5497,cust_000002,11607.53,card,risk_flagged,0,8,0.654,none,returning,4,36.9,0.091,1,1,recovered
txn_e013275e52ab,cust_000981,4242.64,card,network_timeout,2,0,0.5,none,new,23,720.0,0.133,0,0,not_recovered
txn_2c686203a634,cust_001334,2223.61,card,card_declined_bank,0,0,0.5,active,new,18,720.0,0.092,0,0,not_recovered
txn_71f501fdf01d,cust_000011,586.7,card,network_timeout,1,0,0.5,none,new,24,720.0,0.187,1,0,not_recovered
txn_5c7b49a34eea,cust_000847,2435.74,upi,insufficient_funds,2,0,0.5,none,new,17,720.0,0.273,1,0,not_recovered
txn_34201f2cd6fb,cust_001494,981.41,upi,risk_flagged,1,0,0.5,paused,new,23,720.0,0.405,1,0,not_recovered
txn_d9119d6af2f7,cust_001362,8668.66,card,otp_failed,0,7,0.738,active,returning,18,19.4,0.265,2,1,recovered
txn_418bad3c2290,cust_000732,470.83,upi,network_timeout,0,9,0.389,active,returning,22,15.1,0.126,0,1,recovered
txn_50e5c74686c1,cust_001099,2824.36,card,bank_server_error,2,0,0.5,none,new,12,720.0,0.345,0,1,recovered
txn_d3b498b5d641,cust_000479,909.76,card,card_declined_bank,0,0,0.5,none,new,27,720.0,0.685,0,0,not_recovered
txn_6ac3f4d3e1b3,cust_000970,1981.16,card,invalid_card,2,0,0.5,paused,new,8,720.0,0.5,0,0,not_recovered
txn_91460b561fb9,cust_000215,3638.99,netbanking,otp_failed,0,8,0.886,none,returning,22,55.5,0.184,1,0,not_recovered
txn_c583c191e371,cust_001101,5012.91,wallet,network_timeout,1,0,0.5,cancelled,new,10,720.0,0.169,0,0,not_recovered
txn_5a64e5bc43a8,cust_000720,1891.98,upi,bank_server_error,2,7,0.815,none,returning,24,363.5,0.38,1,1,recovered
txn_741828559a53,cust_001146,3964.34,card,network_timeout,0,0,0.5,none,new,25,720.0,0.083,0,1,recovered
txn_540c5adfaf0f,cust_001254,1100.78,card,network_timeout,0,0,0.5,cancelled,new,5,720.0,0.266,0,1,recovered
txn_16ce420a45a6,cust_000621,2492.36,card,otp_failed,0,15,0.572,active,loyal,19,45.3,0.065,3,1,recovered
txn_ae982646c113,cust_000455,4924.54,netbanking,card_declined_bank,1,0,0.5,paused,new,16,720.0,0.056,0,0,not_recovered
txn_5edd274eeacd,cust_001112,2694.29,card,network_timeout,1,0,0.5,active,new,12,720.0,0.209,0,0,not_recovered
txn_0df7c1bdb000,cust_000596,1240.9,emi,card_declined_bank,0,0,0.5,none,new,8,720.0,0.038,0,0,not_recovered
txn_f4d63816ed28,cust_001343,1554.43,upi,otp_failed,1,27,0.958,active,loyal,19,139.1,0.208,3,0,not_recovered
txn_729873506b3c,cust_000726,4984.51,upi,card_declined_bank,2,3,0.513,none,returning,25,61.7,0.01,2,0,not_recovered
txn_044508822e28,cust_001164,747.95,netbanking,insufficient_funds,1,11,0.739,paused,returning,10,22.6,0.223,0,0,not_recovered
txn_5c4783122e2e,cust_001468,854.16,card,insufficient_funds,0,17,0.204,active,loyal,10,56.1,0.305,1,0,not_recovered
txn_bccb66ad62ca,cust_001045,3433.82,netbanking,network_timeout,2,0,0.5,active,new,26,720.0,0.687,0,0,not_recovered
txn_442050a53455,cust_000920,1345.84,card,insufficient_funds,1,24,0.86,none,loyal,23,4.3,0.196,2,1,recovered
txn_07d398d7f7b8,cust_001294,540.37,netbanking,insufficient_funds,0,0,0.5,active,new,22,720.0,0.143,0,0,not_recovered
txn_fd11949add84,cust_001261,6739.47,upi,insufficient_funds,2,5,0.752,none,returning,18,122.2,0.237,4,0,not_recovered
txn_9ebfe97f4e06,cust_000325,742.75,card,network_timeout,0,5,0.651,cancelled,returning,3,7.1,0.212,4,1,recovered
txn_7f33977e2252,cust_000614,1669.89,netbanking,network_timeout,2,4,0.822,active,returning,4,8.6,0.657,2,1,recovered
txn_c8d8534e0dda,cust_000502,1144.17,card,risk_flagged,1,20,0.827,none,loyal,1,316.1,0.253,1,1,recovered
txn_4cc5ad9cbf36,cust_001263,1528.57,card,card_declined_bank,1,0,0.5,none,new,9,720.0,0.292,0,0,not_recovered
txn_a3407e1f60ae,cust_000893,901.3,netbanking,insufficient_funds,0,17,0.845,active,loyal,1,91.5,0.052,3,1,recovered
txn_08c1ebdee7e8,cust_000185,3800.36,upi,invalid_card,0,4,0.906,active,returning,14,53.4,0.149,5,0,not_recovered
txn_4a726a901b65,cust_000315,2207.78,wallet,insufficient_funds,0,4,0.725,none,returning,0,323.1,0.083,1,1,recovered
txn_0b4ba3a17c91,cust_000456,4842.99,upi,insufficient_funds,1,16,0.57,none,loyal,30,93.9,0.188,3,0,not_recovered
txn_37275e71da8d,cust_001076,1154.88,upi,card_declined_bank,1,0,0.5,paused,new,15,720.0,0.312,0,0,not_recovered
txn_d7149cc97ed7,cust_000926,13625.79,card,bank_server_error,0,21,0.751,none,loyal,0,30.7,0.215,3,1,recovered
txn_5fe983ea8e4d,cust_001168,359.9,card,insufficient_funds,0,3,0.669,none,returning,5,93.8,0.52,1,0,not_recovered
txn_15932253a006,cust_000667,479.8,emi,insufficient_funds,1,7,0.447,paused,returning,5,57.7,0.066,0,0,not_recovered
txn_fa46b32f5862,cust_000039,9679.6,card,bank_server_error,0,0,0.5,paused,new,20,720.0,0.248,1,1,recovered
txn_71503a45fac0,cust_000480,3061.43,upi,otp_failed,0,7,0.49,cancelled,returning,23,44.5,0.298,3,0,not_recovered
txn_2f547eb4c050,cust_001023,2716.9,card,insufficient_funds,0,12,0.663,active,returning,14,2.7,0.031,0,1,recovered
txn_5ba06659ff18,cust_000498,2945.84,card,bank_server_error,1,6,0.879,cancelled,returning,22,267.5,0.46,1,0,not_recovered
txn_0a7f6b775f44,cust_000047,3341.2,upi,insufficient_funds,0,0,0.5,paused,new,2,720.0,0.171,2,0,not_recovered
txn_6a222a1561c1,cust_001246,2617.02,netbanking,bank_server_error,1,0,0.5,paused,new,9,720.0,0.363,0,1,recovered
txn_5cceb109f9b7,cust_000073,837.72,netbanking,network_timeout,0,24,0.835,none,loyal,0,139.1,0.353,4,1,recovered
txn_eace80a1e4b2,cust_001107,4172.92,netbanking,risk_flagged,0,0,0.5,cancelled,new,12,720.0,0.365,0,0,not_recovered
txn_a4d0ef77ddfb,cust_000230,3621.38,card,card_declined_bank,1,8,0.492,none,returning,1,275.3,0.227,1,0,not_recovered
txn_a0ec96398709,cust_001204,7227.06,upi,insufficient_funds,2,22,0.709,none,loyal,24,135.3,0.176,2,0,not_recovered
txn_f2a1c566f78c,cust_000355,9777.28,card,card_declined_bank,0,0,0.5,none,new,16,720.0,0.456,0,0,not_recovered
txn_24aefaf91408,cust_000884,2690.36,upi,network_timeout,1,0,0.5,none,new,23,720.0,0.436,0,0,not_recovered
txn_872b059a8248,cust_001338,661.96,card,insufficient_funds,1,8,0.457,paused,returning,18,30.3,0.307,2,0,not_recovered
txn_a5967f04ac17,cust_000294,9850.43,upi,bank_server_error,2,0,0.5,active,new,1,720.0,0.192,0,0,not_recovered
txn_78c0fe8f66e4,cust_000863,799.24,card,bank_server_error,0,10,0.777,none,returning,10,20.2,0.199,2,0,not_recovered
txn_319dfd19d3d2,cust_001252,2708.55,netbanking,card_declined_bank,0,4,0.634,none,returning,0,42.8,0.465,3,0,not_recovered
txn_44774b4c453c,cust_000085,1585.95,netbanking,invalid_card,0,4,0.364,none,returning,2,13.8,0.09,1,0,not_recovered
txn_03ec453f4c0d,cust_000675,1356.19,wallet,insufficient_funds,1,9,0.894,none,returning,29,48.5,0.226,3,0,not_recovered
txn_418ec4ea0203,cust_001490,3975.36,card,insufficient_funds,1,7,0.792,paused,returning,28,138.6,0.464,1,0,not_recovered
txn_8f2df50efe82,cust_001266,2489.94,emi,otp_failed,0,7,0.799,paused,returning,3,12.9,0.185,4,1,recovered
txn_d6fadd1dd1a2,cust_000723,3171.36,card,insufficient_funds,0,0,0.5,none,new,12,720.0,0.058,0,0,not_recovered
txn_b1b319c444fe,cust_000045,958.99,card,network_timeout,0,9,0.609,active,returning,8,480.2,0.197,0,1,recovered
txn_f1de2bd49d60,cust_000853,1708.43,card,invalid_card,0,16,0.835,none,loyal,13,64.2,0.064,2,0,not_recovered
txn_fe68916403df,cust_000070,999.66,card,card_declined_bank,2,6,0.702,paused,returning,18,15.7,0.092,2,0,not_recovered
txn_45c8067a6146,cust_001096,1670.43,upi,invalid_card,0,6,0.917,none,returning,11,45.2,0.198,0,0,not_recovered
txn_a6a2f5d487cb,cust_000492,1795.63,card,network_timeout,1,0,0.5,paused,new,25,720.0,0.188,0,0,not_recovered
txn_bd86dc977a00,cust_001300,10507.81,card,network_timeout,0,0,0.5,cancelled,new,1,720.0,0.192,0,0,not_recovered
txn_0d2b2f3b5671,cust_000675,1582.17,upi,bank_server_error,1,0,0.5,none,new,18,720.0,0.258,1,0,not_recovered
txn_82472b898c9e,cust_000913,295.0,netbanking,invalid_card,1,0,0.5,none,new,22,720.0,0.111,0,0,not_recovered
txn_c604822b674c,cust_000271,7013.43,upi,network_timeout,0,19,0.669,none,loyal,17,16.8,0.052,3,1,recovered
txn_77fbd23ada4c,cust_000969,2993.9,upi,network_timeout,1,0,0.5,none,new,20,720.0,0.368,0,0,not_recovered
txn_6a5a264f3dad,cust_000760,1775.95,card,network_timeout,1,12,0.567,active,loyal,19,58.7,0.495,1,1,recovered
txn_8c956a88bb57,cust_000132,1348.17,netbanking,card_declined_bank,2,0,0.5,active,new,5,720.0,0.354,1,0,not_recovered
txn_1ba30627cbaf,cust_001022,852.15,card,card_declined_bank,0,0,0.5,active,new,24,720.0,0.077,0,0,not_recovered
txn_1302006af2d6,cust_000083,11432.82,card,otp_failed,0,2,0.937,none,returning,8,156.5,0.41,2,1,recovered
txn_02b88c77ab47,cust_001420,2093.64,card,network_timeout,0,0,0.5,active,new,5,720.0,0.42,0,0,not_recovered
txn_69b86c226a3f,cust_000402,418.23,upi,card_declined_bank,1,8,0.36,none,returning,16,149.9,0.372,1,0,not_recovered
txn_75de70577eb0,cust_000712,2683.74,card,bank_server_error,0,25,0.87,none,loyal,19,31.9,0.207,0,1,recovered
txn_f226e4cf1359,cust_000850,5916.82,upi,network_timeout,2,17,0.894,none,loyal,11,46.9,0.059,1,0,not_recovered
txn_e9225a0d91b2,cust_000986,2300.29,card,insufficient_funds,0,0,0.5,paused,new,1,720.0,0.289,1,1,recovered
txn_616fe5e72879,cust_001390,887.64,upi,bank_server_error,2,4,0.881,none,returning,30,147.3,0.029,2,1,recovered
txn_f834412d426f,cust_000768,818.96,upi,insufficient_funds,0,0,0.5,active,new,25,720.0,0.591,0,1,recovered
txn_287cd4b77ab8,cust_000269,875.17,card,invalid_card,0,17,0.839,cancelled,loyal,15,107.1,0.595,1,1,recovered
txn_3cc28e667ad7,cust_001464,7859.61,upi,bank_server_error,0,9,0.493,paused,returning,10,1.2,0.158,2,1,recovered
txn_84dd93af9575,cust_001456,1873.39,upi,insufficient_funds,1,0,0.5,none,new,27,720.0,0.22,1,0,not_recovered
txn_5f852bcfc61b,cust_000618,441.05,upi,otp_failed,1,0,0.5,paused,new,10,720.0,0.313,0,0,not_recovered
txn_87c9feab368f,cust_000409,2823.47,card,otp_failed,0,0,0.5,active,new,6,720.0,0.137,0,1,recovered
txn_017004e261f4,cust_001123,2268.63,upi,network_timeout,0,0,0.5,paused,new,7,720.0,0.075,1,0,not_recovered
txn_acf177545c72,cust_001270,1334.08,card,otp_failed,2,18,0.878,active,loyal,17,262.4,0.141,2,0,not_recovered
txn_465f61b5b51e,cust_000166,797.62,card,insufficient_funds,0,5,0.689,none,returning,23,33.1,0.307,3,0,not_recovered
txn_4ec80bd1b331,cust_000442,767.01,card,insufficient_funds,0,19,0.864,active,loyal,9,407.4,0.157,2,1,recovered
txn_e985383a0088,cust_000441,5313.31,upi,otp_failed,1,0,0.5,paused,new,5,720.0,0.242,0,0,not_recovered
txn_e2f6cbf001f1,cust_000627,2496.79,card,bank_server_error,0,5,0.575,active,returning,28,145.6,0.44,0,1,recovered
txn_680b1dad1df5,cust_000904,3074.14,upi,insufficient_funds,0,0,0.5,active,new,3,720.0,0.436,0,0,not_recovered
txn_6066c8829597,cust_001088,2490.61,card,network_timeout,0,6,0.724,active,returning,17,22.1,0.212,2,1,recovered
txn_ca417de43e3d,cust_001297,2683.61,netbanking,bank_server_error,1,0,0.5,none,new,5,720.0,0.232,0,0,not_recovered
txn_badb943d6c98,cust_001367,1310.87,card,insufficient_funds,0,0,0.5,active,new,20,720.0,0.435,0,0,not_recovered
txn_23511cd30002,cust_000627,1660.3,upi,risk_flagged,2,6,0.69,none,returning,11,29.4,0.144,2,0,not_recovered
txn_6651f5688059,cust_000381,5701.14,netbanking,bank_server_error,0,0,0.5,none,new,2,720.0,0.278,0,0,not_recovered
txn_7f89f59bdfb4,cust_000101,7137.59,card,risk_flagged,2,8,0.744,paused,returning,5,100.4,0.372,5,0,not_recovered
txn_7900089bdc40,cust_001196,665.22,card,insufficient_funds,0,8,0.657,active,returning,15,191.2,0.173,1,0,not_recovered
txn_1a4a3b77a011,cust_000368,1656.67,upi,card_declined_bank,0,0,0.5,cancelled,new,4,720.0,0.053,0,1,recovered
txn_a179861b5ce1,cust_001539,4252.9,emi,network_timeout,0,21,0.741,none,loyal,17,237.2,0.385,1,1,recovered
txn_a2f8e5e64b21,cust_000513,10871.19,emi,insufficient_funds,0,8,0.852,active,returning,24,10.6,0.469,1,0,not_recovered
txn_c8c08ce68f49,cust_000619,9934.45,card,network_timeout,0,18,0.833,active,loyal,9,196.4,0.619,0,1,recovered
txn_9ad33efeafd2,cust_001124,976.35,netbanking,network_timeout,1,9,0.662,active,returning,29,14.5,0.113,0,1,recovered
txn_0b5a22dc1645,cust_000151,6295.19,card,risk_flagged,1,3,0.571,none,returning,22,95.9,0.128,3,0,not_recovered
txn_3e88af22a09a,cust_000386,2106.48,card,card_declined_bank,1,6,0.775,active,returning,2,125.8,0.517,2,0,not_recovered
txn_891dc3d7a97f,cust_000885,5115.22,upi,otp_failed,0,21,0.839,paused,loyal,14,2.6,0.385,0,0,not_recovered
txn_6a53089e4037,cust_000723,4062.08,upi,bank_server_error,1,6,0.438,none,returning,17,81.6,0.503,3,0,not_recovered
txn_9c7dd2ac64e4,cust_000369,640.62,upi,bank_server_error,0,0,0.5,active,new,17,720.0,0.278,0,1,recovered
txn_12435c1d38f2,cust_000535,3277.96,netbanking,otp_failed,1,0,0.5,none,new,14,720.0,0.191,0,1,recovered
txn_4ec592fa5880,cust_000143,4940.03,card,card_declined_bank,1,6,0.901,active,returning,11,53.1,0.214,2,1,recovered
txn_379596207e50,cust_001354,1962.28,upi,otp_failed,0,0,0.5,active,new,17,720.0,0.296,0,1,recovered
txn_9590c2de5938,cust_000935,1600.89,card,card_declined_bank,0,0,0.5,none,new,20,720.0,0.302,1,0,not_recovered
txn_1f8c68b63154,cust_001377,485.66,card,insufficient_funds,2,0,0.5,active,new,26,720.0,0.137,1,0,not_recovered
txn_56ddb331fa37,cust_000545,3696.92,card,invalid_card,0,5,0.912,active,returning,3,12.0,0.328,5,0,not_recovered
